orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2,label,mission
1.7292681,1.8278099,0.1063093,-0.1063093,23043.2055193,977.4027,-977.4027,12.6001269,0.5737157,-0.5737157,1073.564736,4377,122,-122,0.766495,,,1,TESS
11.3909685,3.8062467,0.1919009,-0.1919009,16337.7657792,497.249,-497.249,11.1984741,0.6001173,-0.6001173,667.4487415,5027,,,0.875936,,,1,TESS
11.8141726,5.5649352,0.140444,-0.140444,1504.894167,34.66735,-34.66735,6.9724932,0.5843989,-0.5843989,1039.2173413,5609,128.932,-128.932,1.78598,0.0933392,-0.0933392,1,TESS
1.7554285,1.7729986,0.0212823,-0.0212823,14716.5922677,132.95274,-132.95274,12.622985,0.7464507,-0.7464507,1384.2569724,5306,130.7,-130.7,0.965222,0.0564422,-0.0564422,1,TESS
2.6556753,2.6111014,0.0096826,-0.0096826,20259.2262626,63.771496,-63.771496,,,,1282.9803167,5817.3,609.9,-609.9,,,,1,TESS
7.9177855,3.150639,0.2048281,-0.2048281,6150.3984312,254.82172,-254.82172,6.5930786,0.7292779,-0.7292779,782.7242061,5322,104.314,-104.314,0.840476,0.0425352,-0.0425352,1,TESS
10.0546003,2.640621,0.4030828,-0.4030828,1321.020031,101.448135,-101.448135,2.1128666,0.5471421,-0.5471421,470.166566,3920,157,-157,0.550856,0.0164328,-0.0164328,1,TESS
3.1148931,2.3721346,0.0473038,-0.0473038,25980.7010915,359.70517,-359.70517,12.1120086,0.2193787,-0.2193787,956.8339703,4973,172,-172,0.74956,,,1,TESS
1.7578288,3.218,0.39,-0.39,2116,619.888,-619.888,13.9433,1.9048,-1.9048,3660,6640,178.4,-178.4,2.59,0.11,-0.11,0,TESS
54.3212423,4.024,0.721,-0.721,3708,6.4541,-6.4541,11.6348,0.753551,-0.753551,449,6207,129.4,-129.4,1.82,0.09,-0.09,1,TESS
20.9108406,4.478,0.243,-0.243,5936,1.96593,-1.96593,11.3547,0.545364,-0.545364,739,6408,125.6,-125.6,1.38,0.06,-0.06,1,TESS
9.7956535,2.7073092,0.906212,-0.906212,1633.7953711,214.70784,-214.70784,2.8237599,3.3757446,-3.3757446,552.1381323,4147,124.6,-124.6,0.706632,0.0674497,-0.0674497,1,TESS
8.5623289,3.0961685,0.4399975,-0.4399975,4321.4694896,349.6607,-349.6607,6.9223911,1.2588531,-1.2588531,867.4395087,5545.3,88.6,-88.6,1.0230401,,,1,TESS
15.4658691,3.16,0.279,-0.279,2380,1.15527,-1.15527,5.07911,0.266584,-0.266584,668,5480.8,106.3,-106.3,1.02,0.05,-0.05,1,TESS
8.2669589,3.328,0.529,-0.529,1316,58.6805,-58.6805,3.44807,0.224015,-0.224015,958,5411.1,139,-139,0.92,0.05,-0.05,1,TESS
6.7713411,2.836,0.368,-0.368,2930,1.28903,-1.28903,5.07965,0.345574,-0.345574,965,5231,137.3,-137.3,0.89,0.06,-0.06,1,TESS
9.8850244,2.4234353,0.1411991,-0.1411991,9891.3681761,513.5525,-513.5525,11.9173601,8.328078,-8.328078,728.1185957,5522,180,-180,0.819196,,,0,TESS
14.7565015,4.9375033,0.3731993,-0.3731993,2238.4830035,136.26735,-136.26735,5.7395617,0.9270195,-0.9270195,810.7827881,5790.7,105,-105,1.20174,0.0541709,-0.0541709,1,TESS
4.0035773,2.0958153,0.2947518,-0.2947518,14273.8513137,1139.4954,-1139.4954,12.9627879,1.9405705,-1.9405705,1115.4142221,5318,122,-122,1.08492,,,1,TESS
12.2193392,4.8876935,0.2760881,-0.2760881,1670.1310625,73.94849,-73.94849,4.8045458,0.4249239,-0.4249239,808.3726382,5643.77,110.947,-110.947,1.09457,0.0513442,-0.0513442,1,TESS
14.0666014,2.7078373,0.753854,-0.753854,1450.8250307,187.34854,-187.34854,3.1908777,2.8080952,-2.8080952,629.3763076,5141.67,104.391,-104.391,0.837606,0.0416307,-0.0416307,1,TESS
2.2751393,2.087,0.591,-0.591,3350,7.51845,-7.51845,10.5509,0.714627,-0.714627,1642,5810,123.9,-123.9,1.71,0.08,-0.08,0,TESS
9.5064017,3.258,0.315,-0.315,8710,660.759,-660.759,14.3253,3.14276,-3.14276,1147,5999,141.1,-141.1,1.09,0.05,-0.05,0,TESS
1.2652338,1.2121003,0.0166939,-0.0166939,110215.6795079,1072.4487,-1072.4487,11.9244053,0.3808433,-0.3808433,691.3390016,3225,100,-100,0.355309,0.0109591,-0.0109591,1,TESS
3.2623468,2.91,0.215,-0.215,8540,2.30303,-2.30303,13.2175,0.746512,-0.746512,1427,5957.4,142.7,-142.7,1.41,0.08,-0.08,0,TESS
3.9131371,1.846,0.355,-0.355,37860,236.567,-236.567,12.4444,1.12235,-1.12235,625,3773,157,-157,0.62,0.02,-0.02,0,TESS
1.6306523,1.202,0.083,-0.083,68050,37.07,-37.07,11.1125,0.428663,-0.428663,653,3262,157,-157,0.4,0.01,-0.01,1,TESS
1.5428486,1.1958898,0.3204524,-0.3204524,2154.4855781,137.57423,-137.57423,1.9653032,1.1161664,-1.1161664,709.8873414,3439,69,-69,0.420028,0.0125005,-0.0125005,1,TESS
2.4011407,3.6926411,0.2566864,-0.2566864,3193.9893038,276.5797,-276.5797,11.6862609,5.5325575,-5.5325575,1687.9788551,5911,129,-129,1.50878,0.0740277,-0.0740277,0,TESS
4.2914879,2.3462656,0.136603,-0.136603,19180.7233775,758.653,-758.653,9.3875781,0.6077101,-0.6077101,675.4063492,3937,157,-157,0.675707,0.0205381,-0.0205381,1,TESS
7.8284207,5.456,0.138,-0.138,32460,4.03967,-4.03967,17.0783,0.875392,-0.875392,1134,5707,134.6,-134.6,0.94,0.05,-0.05,0,TESS
1.5163046,3.619,0.489,-0.489,1180,3.26034,-3.26034,10.3854,0.792852,-0.792852,2623,6529,165.8,-165.8,3.11,0.15,-0.15,0,TESS
4.0966887,4.557,0.195,-0.195,5620,1.7761,-1.7761,12.9734,0.639339,-0.639339,1637,6212,128.4,-128.4,1.74,0.08,-0.08,1,TESS
4.8721904,2.584,0.15,-0.15,2180,0.68771,-0.68771,4.89644,0.255533,-0.255533,1042,5430.5,134.1,-134.1,1.02,0.05,-0.05,1,TESS
4.1793301,5.161,0.198,-0.198,4900,1.18721,-1.18721,16.1603,0.741838,-0.741838,2040,7349,131.9,-131.9,2.31,0.1,-0.1,1,TESS
0.6972223,1.095,0.176,-0.176,6460,15.0831,-15.0831,14.5958,,,2086,6556,122,-122,1.74,,,0,TESS
3.1979646,5.69,0.851,-0.851,2060,162.116,-162.116,12.9757,4.17196,-4.17196,2096,5990,139.8,-139.8,2.93,0.17,-0.17,0,TESS
0.5919629,1,0.116,-0.116,2450,3.83586,-3.83586,9.90447,0.622673,-0.622673,2111,6337,123.6,-123.6,1.85,0.09,-0.09,0,TESS
7.699087,4.380607,0.39642,-0.39642,8072.469566,625.70715,-625.70715,6.21451,8.41901,-8.41901,438.2935835,3617,67,-67,0.45,0.07,-0.07,0,TESS
7.2617331,6.258,1.237,-1.237,1310,5.73631,-5.73631,3.97249,0.406198,-0.406198,1165,4780,131.1,-131.1,1.09,0.08,-0.08,0,TESS
2.873138,2.908,0.566,-0.566,1240,4.65408,-4.65408,3.97027,0.326139,-0.326139,1548,5856,131,-131,1.11,0.05,-0.05,0,TESS
4.4138638,2.387,0.26,-0.26,11300,2674.97,-2674.97,18.0459,5.90785,-5.90785,1437,6006,168,-168,1.03,0.05,-0.05,0,TESS
2.0685871,0.598,,,38060,1.17599,-1.17599,12.5176,0.383319,-0.383319,438,3162,157,-157,0.31,0.01,-0.01,0,TESS
3.4100261,2.233,0.265,-0.265,5200,8.13195,-8.13195,7.9526,0.515343,-0.515343,1251,6109,170.1,-170.1,1.08,0.05,-0.05,0,TESS
12.5951009,0.876,0.292,-0.292,4280,78.6774,-78.6774,8.14346,1.16273,-1.16273,366,5251,125.3,-125.3,1.09,0.06,-0.06,0,TESS
3.5248693,3.1475424,,,24987.7992456,,,9.045877,1.5458469,-1.5458469,688.5833009,3965,147,-147,0.613,0.1,-0.1,0,TESS
6.949428,2.725,0.207,-0.207,3050,2.79174,-2.79174,9.02158,0.508686,-0.508686,1058,6817,241.6,-241.6,1.61,0.07,-0.07,0,TESS
1.665878,4.956738,0.144742,-0.144742,85643.986097,2600.0479,-2600.0479,6.98229,5.428897,-5.428897,463.5504123,3021,97,-97,0.172,0.038,-0.038,0,TESS
2.9304371,1.73,0.087,-0.087,50830,33.6627,-33.6627,11.8933,,,662,3692,122,-122,0.5,,,1,TESS
1.7386091,1.691,0.07,-0.07,18980,608.095,-608.095,10.8015,2.15843,-2.15843,1279,5362.8,134,-134,0.75,0.05,-0.05,0,TESS
6.3875739,2.5660579,0.0870855,-0.0870855,23994.2960408,539.49713,-539.49713,8.6121163,0.3353539,-0.3353539,495.6126203,3688,69,-69,0.544769,0.0163464,-0.0163464,1,TESS
5.8588751,3.581,0.201,-0.201,2690,1.22771,-1.22771,12.1366,0.740487,-0.740487,1268,6418,133.4,-133.4,2.31,0.13,-0.13,1,TESS
8.34034,3.176,0.352,-0.352,7360,6.49971,-6.49971,16.0764,0.902475,-0.902475,1055,5444.3,205.3,-205.3,1.67,0.08,-0.08,0,TESS
0.567995,1.408867,0.400217,-0.400217,5208.552517,500.4922,-500.4922,2.671369,1.172365,-1.172365,940.7110382,3462,103,-103,0.368,0.073,-0.073,0,TESS
4.0785273,1.561,0.553,-0.553,4530,40.2943,-40.2943,3.74681,0.617629,-0.617629,695,3580,124.3,-124.3,0.48,0.07,-0.07,1,TESS
2.32664,1.6497284,0.2549551,-0.2549551,7844.7831198,275.52435,-275.52435,5.5911206,1.0404642,-1.0404642,779.1471354,3946,69,-69,0.623609,0.0186859,-0.0186859,1,TESS
10.1391591,2.662,0.21,-0.21,6450,3.41999,-3.41999,16.5118,0.820598,-0.820598,858,6584.3,100.6,-100.6,2.04,0.09,-0.09,0,TESS
4.0350444,2.8526163,0.4046506,-0.4046506,11850.4722606,1109.5808,-1109.5808,12.5330606,1.699505,-1.699505,1233.1730452,5945,,,1.1370699,,,1,TESS
3.7927572,1.47,0.096,-0.096,24440,16.4604,-16.4604,9.66312,0.390388,-0.390388,536,3575,157,-157,0.58,0.02,-0.02,1,TESS
3.3176675,1.796,0.141,-0.141,25010,20.8026,-20.8026,9.42671,0.409875,-0.409875,650,3640,157,-157,0.59,0.02,-0.02,1,TESS
2.8280391,2.6215943,0.2396363,-0.2396363,28860.8258278,1795.2656,-1795.2656,17.7603707,1.2277269,-1.2277269,1293.2784182,5675,,,1.0367399,,,1,TESS
1.2297408,1.234,0.139,-0.139,4020,6.58768,-6.58768,9.99875,0.673167,-0.673167,1580,6186.6,135.1,-135.1,1.45,0.08,-0.08,0,TESS
9.2432303,2.4045872,0.2877249,-0.2877249,10879.9770333,1130.5815,-1130.5815,15.3965057,1.3283917,-1.3283917,935.3230728,5880,,,1.2998101,,,1,TESS
1.3574339,2.315,0.373,-0.373,3380,8.44277,-8.44277,8.22797,,,2143,6332,122,-122,1.4,,,0,TESS
4.0379012,2.9331124,0.1603818,-0.1603818,15242.7058565,1199.67,-1199.67,18.382674,2.504766,-2.504766,1350.5669431,6100,,,1.27299,,,1,TESS
4.1878375,2.9905904,0.056157,-0.056157,11415.1655183,139.04398,-139.04398,11.7695065,0.6327308,-0.6327308,1138.8028661,5521.95,115.726,-115.726,1.10007,0.0542789,-0.0542789,1,TESS
2.9164004,3.28681,0.0285336,-0.0285336,7257.7025481,46.278923,-46.278923,16.778361,0.823683,-0.823683,1701.0031002,5720,119.2,-119.2,1.82744,0.0888216,-0.0888216,1,TESS
1.669769,2.0105348,0.3059774,-0.3059774,10665.55057,942.1793,-942.1793,4.4985601,0.7500977,-0.7500977,675.5508371,3411,102,-102,0.433512,0.0135164,-0.0135164,0,TESS
4.0802864,1.4789165,0.5755117,-0.5755117,516.622925,63.66809,-63.66809,6.300967,7.320291,-7.320291,2062.9509379,6802.3,102.5,-102.5,2.68185,0.109739,-0.109739,0,TESS
2.9895092,3.3503883,0.0167793,-0.0167793,12117.7788754,51.155663,-51.155663,18.8182218,0.7559893,-0.7559893,1694.8109409,6317,109.1,-109.1,1.61396,0.0645854,-0.0645854,1,TESS
2.594675,0.313,0.218,-0.218,1070,260.812,-260.812,1.89426,0.558897,-0.558897,375,3495,157,-157,0.31,0.01,-0.01,1,TESS
32.1400505,2.809,1.052,-1.052,883,2413.6,-2413.6,22.7389,,,689,5019,122,-122,3.37,,,0,TESS
10.590923,4.105,0.076,-0.076,10290,0.549075,-0.549075,11.1189,0.439777,-0.439777,919,6017.1,99.5,-99.5,1.05,0.04,-0.04,1,TESS
4.7728997,2.906,0.316,-0.316,920,1.00431,-1.00431,3.30213,0.172879,-0.172879,1222,6017.1,99.5,-99.5,1.05,0.04,-0.04,1,TESS
1.2391534,0.4887749,0.1137868,-0.1137868,2318.6594409,132.73195,-132.73195,0.9654706,0.4161871,-0.4161871,550.2321395,3042,,,0.197117,0.0059257,-0.0059257,1,TESS
1.6421819,2.459,0.37,-0.37,1100,2.07706,-2.07706,2.54445,0.190702,-0.190702,1801,5627,220.5,-220.5,0.79,0.04,-0.04,0,TESS
0.8999342,1.606,0.306,-0.306,1720,5.17331,-5.17331,6.8761,0.547096,-0.547096,2177,6211,120.8,-120.8,1.64,0.09,-0.09,0,TESS
4.2318085,2.558,0.364,-0.364,1780,4.4521,-4.4521,7.88895,0.591489,-0.591489,1614,8064,170.6,-170.6,1.91,0.09,-0.09,0,TESS
0.530893,1.910177,0.234509,-0.234509,33453.597195,3058.0403,-3058.0403,3.747202,0.900232,-0.900232,714.0192388,3085,99,-99,0.193,0.044,-0.044,0,TESS
4.1629444,2.064,0.347,-0.347,3670,6.49134,-6.49134,11.633,0.835716,-0.835716,1100,6005,142.1,-142.1,1.88,0.1,-0.1,0,TESS
1.5483542,1.2030925,0.1491982,-0.1491982,926.4111032,47.315773,-47.315773,2.1601741,0.6412675,-0.6412675,1004.0625199,4665,177,-177,0.663414,0.0607689,-0.0607689,1,TESS
3.813812,2.572,0.456,-0.456,2310,3.4131,-3.4131,3.44278,0.283758,-0.283758,1016,4689,123.2,-123.2,0.71,0.05,-0.05,0,TESS
1.4958429,1.534,0.335,-0.335,2830,13.2558,-13.2558,6.70553,,,1493,5666,122,-122,1.27,,,0,TESS
1.9000862,2.3058232,0.0969878,-0.0969878,25717.0085858,843.5981,-843.5981,15.0496208,0.5327904,-0.5327904,1366.350537,5440,,,0.934028,,,1,TESS
0.8857522,1.579,0.314,-0.314,760,2.8949,-2.8949,3.19978,0.418552,-0.418552,2198,6238.2,142.5,-142.5,1.13,0.13,-0.13,0,TESS
1.0711292,2.213,0.533,-0.533,2030,8.31045,-8.31045,5.8474,0.513334,-0.513334,2374,6070,139.1,-139.1,1.31,0.07,-0.07,0,TESS
9.2016496,4.4317333,0.1887259,-0.1887259,13812.3233628,421.02008,-421.02008,13.4373959,0.4849295,-0.4849295,963.8325055,6190,,,1.12271,,,1,TESS
2.6570006,2.125,0.109,-0.109,4050,1.40049,-1.40049,10.4864,0.646518,-0.646518,1427,6328.7,108,-108,1.63,0.09,-0.09,1,TESS
1.5089635,2.373,0.245,-0.245,13140,10.3586,-10.3586,20.5944,,,2036,5950,,,1.29,,,1,TESS
10.1197017,2.129,0.345,-0.345,2570,5.74598,-5.74598,9.15067,0.68646,-0.68646,674,5656,124.9,-124.9,1.75,0.1,-0.1,0,TESS
3.8971203,4.8258882,0.2474235,-0.2474235,6312.7462771,279.97253,-279.97253,13.4932227,0.7149572,-0.7149572,1470.087664,6090,,,1.6395,,,1,TESS
0.516278,0.565611,0.106334,-0.106334,20289.210823,1032.7452,-1032.7452,2.442348,0.6369,-0.6369,679.6154071,3009,97,-97,0.169,0.037,-0.037,0,TESS
43.8418559,4.599,0.472,-0.472,4630,2.18812,-2.18812,9.29872,0.486802,-0.486802,480,5767,126.1,-126.1,1.32,0.06,-0.06,0,TESS
13.24981,3.299,0.014,-0.014,27250,410.021,-410.021,20.6343,,,,5076,8,-8,0.69,,,0,TESS
10.043245,3.099789,0.039044,-0.039044,21393.227138,234.72195,-234.72195,16.682435,6.3188,-6.3188,625.2921291,5076,8,-8,0.670549,0.02346,-0.02346,0,TESS
5.9522831,1.966,0.293,-0.293,7280,28.0669,-28.0669,15.1211,1.19704,-1.19704,1138,6031.2,97.5,-97.5,1.65,0.08,-0.08,0,TESS
2.6473051,1.211281,0.0540653,-0.0540653,21367.8824901,989.5596,-989.5596,10.6134481,3.2976332,-3.2976332,738.0394311,3916,,,0.567866,0.0171805,-0.0171805,1,TESS
7.7235903,5.953,2.515,-2.515,2720,113.619,-113.619,17.2663,3.82328,-3.82328,1656,5994,129,-129,3.08,0.22,-0.22,0,TESS
2.788654,1.8900186,0.0518244,-0.0518244,26339.9057953,482.11438,-482.11438,9.665126,0.3510175,-0.3510175,684.7208601,3654,162,-162,0.587106,0.0175241,-0.0175241,1,TESS
14.69808,3.7370696,0.3607549,-0.3607549,1897.6641496,101.27584,-101.27584,3.177884,1.0234563,-1.0234563,512.9439621,4362,123.91,-123.91,0.733789,0.0625578,-0.0625578,1,TESS
19.4834833,4.6663301,0.3062843,-0.3062843,1509.6832721,103.27081,-103.27081,3.5483433,0.3550637,-0.3550637,466.947359,4362,123.91,-123.91,0.733789,0.0625578,-0.0625578,1,TESS
3.4712803,2.4382015,0.2750588,-0.2750588,4280.3883109,439.62018,-439.62018,4.2314265,0.3520446,-0.3520446,636.760408,3696,157,-157,0.563,0.0172668,-0.0172668,1,TESS
2.2979915,0.984865,0.4204408,-0.4204408,1354.9640916,162.22302,-162.22302,2.3271065,1.436356,-1.436356,733.8783781,3650,157,-157,0.590525,0.0175564,-0.0175564,1,TESS
1.2916034,1.3077871,0.1752354,-0.1752354,1566.7959545,191.34113,-191.34113,2.4511775,0.2434798,-0.2434798,856.6929763,3689,157,-157,0.514745,0.0154963,-0.0154963,1,TESS
8.8652886,3.2904518,0.5682465,-0.5682465,1699.9442212,362.6764,-362.6764,4.2853969,6.5190644,-6.5190644,691.3376127,5368,127.01,-127.01,0.697439,0.0389547,-0.0389547,1,TESS
0.3693057,1.0027781,0.2169554,-0.2169554,755.6535935,63.054474,-63.054474,2.1341819,1.6865956,-1.6865956,2008.0229649,5129,129.027,-129.027,0.755722,0.0461005,-0.0461005,1,TESS
3.3863171,3.2671057,0.4641135,-0.4641135,6259.8518041,539.0171,-539.0171,,,,1213.7601651,5780,,,,,,1,TESS
7.0491608,3.5024531,0.0891205,-0.0891205,300.5227138,8.960467,-8.960467,2.8464941,0.1337324,-0.1337324,1199.7417985,6337.87,44.6906,-44.6906,1.42717,0.0557185,-0.0557185,1,TESS
3.0440441,1.3542885,0.0729524,-0.0729524,82.7350431,9.199939,-9.199939,1.3337425,0.5104449,-0.5104449,1587.2668665,6337.87,44.6906,-44.6906,1.42717,0.0557185,-0.0557185,1,TESS
1.0995742,0.952,0.15,-0.15,3168,195.464,-195.464,9.72799,0.528396,-0.528396,1592,6040,128.6,-128.6,1.51,0.07,-0.07,0,TESS
75.1247037,8.599,0.749,-0.749,11171,7.34945,-7.34945,13.8062,0.849997,-0.849997,462,5392.9,124.1,-124.1,1.27,0.07,-0.07,1,TESS
1.9416366,1.9321358,0.0801912,-0.0801912,32945.1347849,1000.52655,-1000.52655,11.7569044,0.5201643,-0.5201643,857.3252177,3837,133,-133,0.633668,0.0202681,-0.0202681,1,TESS
32.9373717,2.3059589,0.6349487,-0.6349487,3192.1429439,256.73434,-256.73434,2.5336294,1.2296988,-1.2296988,260.4416558,3464,157,-157,0.444516,0.0131784,-0.0131784,1,TESS
0.7195712,1.7575219,0.3487001,-0.3487001,159.6403985,18.0582,-18.0582,1.6108417,2.4331791,-2.4331791,2301.9399951,5910,127.006,-127.006,1.2550499,0.0581457,-0.0581457,1,TESS
4.0179805,1.1195616,0.3302883,-0.3302883,2808.9118424,278.28647,-278.28647,1.1017624,0.3346851,-0.3346851,374.4058708,3166,157,-157,0.194357,0.0058894,-0.0058894,1,TESS
26.1944549,3.8354088,0.4252375,-0.4252375,1202.7716675,115.325836,-115.325836,2.9945935,0.3417368,-0.3417368,439.4509003,4678,132.02,-132.02,0.709927,0.0543568,-0.0543568,1,TESS
2.1408063,1.569,0.184,-0.184,628,20.3419,-20.3419,2.59639,0.149349,-0.149349,1267,5372,131.712,-131.712,1,0.05,-0.05,1,TESS
2.294185,2.750763,0.652343,-0.652343,697.472004,94.25027,-94.25027,1.95611,1.294193,-1.294193,1065.3910768,5062,19,-19,0.707445,0.034104,-0.034104,0,TESS
13.8532745,3.1969542,0.9259182,-0.9259182,1068.1330554,120.79104,-120.79104,2.2098839,1.3686349,-1.3686349,450.7528526,3893.47,115.364,-115.364,0.655766,0.0672839,-0.0672839,1,TESS
8.7960328,2.48,0.198,-0.198,23090,21.2797,-21.2797,9.14959,0.40797,-0.40797,475,3695,157,-157,0.59,0.02,-0.02,1,TESS
6.8242909,2.787,0.533,-0.533,700,2.25055,-2.25055,2.23971,0.267381,-0.267381,671,3999,123.9,-123.9,0.87,0.09,-0.09,0,TESS
1.2833113,1.353,0.191,-0.191,4450,8.9606,-8.9606,9.39506,0.560254,-0.560254,2118,8055,120.7,-120.7,1.32,0.05,-0.05,0,TESS
14.5728985,2.5623497,0.0995102,-0.0995102,4464.4359891,154.8349,-154.8349,13.5300683,0.6676787,-0.6676787,1012.9931427,6025.8,107,-107,1.76095,0.0741809,-0.0741809,1,TESS
6.9839072,5.076,0.065,-0.065,10050,0.292261,-0.292261,12.2398,0.562704,-0.562704,1249,5972,124.7,-124.7,1.21,0.06,-0.06,1,TESS
6.3980642,2.004,0.137,-0.137,1656,53.3061,-53.3061,2.62025,0.21636,-0.21636,671,4695,92,-92,0.63,0.05,-0.05,1,TESS
18.8792871,3.262,0.262,-0.262,1199,38.0485,-38.0485,1.99787,0.167093,-0.167093,502,4695,92,-92,0.63,0.05,-0.05,1,TESS
10.778833,3.416,0.347,-0.347,1130,41.0743,-41.0743,2.6584,0.157545,-0.157545,791,5391,185,-185,0.84,0.05,-0.05,1,TESS
0.4465713,1.077,0.269,-0.269,294,21.1432,-21.1432,1.48867,0.100506,-0.100506,2262,5391,185,-185,0.84,0.05,-0.05,1,TESS
25.7122157,5.9710228,1.5182297,-1.5182297,1151.454738,125.47072,-125.47072,2.8781392,1.1454114,-1.1454114,331.7873984,5391,185,-185,0.840576,0.0452261,-0.0452261,1,TESS
,6.6489216,0.739864,-0.739864,914.6281731,82.487976,-82.487976,3.1858058,0.2666196,-0.2666196,156.6701468,5391,185,-185,0.840576,0.0452261,-0.0452261,1,TESS
2.0034478,1.285,0.25,-0.25,24660,104.244,-104.244,10.9523,0.809749,-0.809749,769,3927,157,-157,0.65,0.02,-0.02,1,TESS
3.9306027,1.196,0.275,-0.275,1048,54.9547,-54.9547,1.26995,0.0506095,-0.0506095,561,3505,90,-90,0.36,0.01,-0.01,1,TESS
39.9753375,6.088,0.263,-0.263,9160,2.71618,-2.71618,14.1085,0.697099,-0.697099,578,5989,122.6,-122.6,1.45,0.07,-0.07,0,TESS
2.2438471,2.574,0.014,-0.014,10310,0.106845,-0.106845,14.2892,0.719444,-0.719444,1690,6458,143.7,-143.7,1.33,0.07,-0.07,1,TESS
4.2342153,2.5166257,0.0950988,-0.0950988,6137.4069869,199.88913,-199.88913,7.0962994,0.4971473,-0.4971473,940.7111326,5061.9,112.299,-112.299,0.859778,0.0484824,-0.0484824,1,TESS
2.2054776,1.633,0.285,-0.285,28280,146.842,-146.842,9.6722,0.790385,-0.790385,788,3770,157,-157,0.53,0.02,-0.02,1,TESS
1.6511456,0.9495247,0.0288849,-0.0288849,3205.5671437,128.76796,-128.76796,7.7514065,0.4466862,-0.4466862,1574.4904492,5752,189,-189,1.12196,0.0548141,-0.0548141,1,TESS
13.0518467,3.333,0.044,-0.044,39070,2.19936,-2.19936,17.0183,1.04536,-1.04536,626,5268.9,102.2,-102.2,0.83,0.05,-0.05,0,TESS
3.3078803,1.508,0.194,-0.194,32920,57.6281,-57.6281,9.74504,0.518787,-0.518787,584,3571,157,-157,0.51,0.02,-0.02,0,TESS
0.846542,2.408837,0.443968,-0.443968,2524.567663,236.40909,-236.40909,1.642414,0.666679,-0.666679,774.9261587,3380,101,-101,0.325,0.068,-0.068,0,TESS
1.5373643,1.7528779,0.0169767,-0.0169767,17828.6194882,122.01345,-122.01345,13.3084502,0.6212685,-0.6212685,1566.3579803,5959,,,0.959588,0.0442739,-0.0442739,1,TESS
3.0390851,1.6455076,0.0543609,-0.0543609,12337.5570732,387.88367,-387.88367,10.9147317,0.6045533,-0.6045533,1091.9857549,5316,104.7,-104.7,0.864673,0.0424071,-0.0424071,1,TESS
2.8386215,2.332647,0.0923758,-0.0923758,15270.0987848,637.57184,-637.57184,12.9007751,0.7918358,-0.7918358,1312.9964796,5878,132.908,-132.908,1.02573,0.0489799,-0.0489799,1,TESS
3.5771891,3.0669978,0.0772783,-0.0772783,15679.3921242,487.19873,-487.19873,13.5073506,0.7160333,-0.7160333,1232.4955082,5849.09,103.81,-103.81,1.06358,0.0492513,-0.0492513,1,TESS
4.0548695,2.8063409,0.0411064,-0.0411064,23163.2926161,249.76082,-249.76082,15.5446864,1.0187697,-1.0187697,1075.5947516,5326.6,138.967,-138.967,1.01342,0.0651257,-0.0651257,1,TESS
3.5061649,1.6009658,0.0204501,-0.0204501,18379.4360484,279.10486,-279.10486,12.8576195,1.1121958,-1.1121958,927.5090521,4906,128.638,-128.638,0.771086,0.0519598,-0.0519598,1,TESS
119.3355264,6.863,1.522,-1.522,2400,3.76642,-3.76642,5.11487,0.335164,-0.335164,389,5516,130.7,-130.7,0.94,0.05,-0.05,1,TESS
3.3575477,1.788,0.152,-0.152,26240,33.2381,-33.2381,12.6518,0.903055,-0.903055,883,5013,122.8,-122.8,0.75,0.05,-0.05,1,TESS
2.3409909,2.5,0.115,-0.115,12040,3.55512,-3.55512,15.4992,0.732946,-0.732946,1540,6090,106.7,-106.7,1.35,0.06,-0.06,1,TESS
2.9479689,1.584,0.177,-0.177,24090,35.3795,-35.3795,9.41494,0.472349,-0.472349,639,3588,157,-157,0.58,0.02,-0.02,1,TESS
6.5562078,2.314,0.169,-0.169,2970,1.00054,-1.00054,8.40415,0.433515,-0.433515,879,6845,203,-203,1.47,0.07,-0.07,1,TESS
2.2232698,0.648,0.236,-0.236,31700,1284.8,-1284.8,9.36074,1.4427,-1.4427,419,3157,157,-157,0.36,0.01,-0.01,0,TESS
3.7711066,2.3375061,0.164313,-0.164313,1647.6730314,107.819115,-107.819115,3.3409641,0.444618,-0.444618,852.9098252,4590,126.013,-126.013,0.757521,0.059314,-0.059314,1,TESS
4.6418435,3.8566772,0.0403297,-0.0403297,7525.447523,56.10482,-56.10482,12.6031793,0.6311306,-0.6311306,1304.3652267,5743,,,1.41374,0.0692261,-0.0692261,1,TESS
10.4419896,1.714349,0.4733045,-0.4733045,3992.4372644,487.0845,-487.0845,1.8605473,0.8183631,-0.8183631,317.8151042,3271,157,-157,0.292425,0.0086479,-0.0086479,1,TESS
1.4344602,0.9348877,0.2485039,-0.2485039,1028.2187852,164.2908,-164.2908,1.393219,0.2790343,-0.2790343,691.2885073,3421,157,-157,0.37103,0.0109547,-0.0109547,1,TESS
5.4911302,1.9062098,0.2808393,-0.2808393,448.451647,32.36731,-32.36731,2.430675,1.2403625,-1.2403625,1093.0345624,5874,119.318,-119.318,1.10649,0.0514447,-0.0514447,1,TESS
